,Date,Open,Symbol
5429,2021-06-18 04:00:00+00:00,144.55611736004613,A
3958,2021-06-18 04:00:00+00:00,22.06999969482422,AAL
4921,2021-06-18 04:00:00+00:00,181.12274466658644,AAP
10215,2021-06-18 04:00:00+00:00,129.19601787235248,AAPL
2130,2021-06-18 04:00:00+00:00,104.90540557062938,ABBV
6598,2021-06-18 04:00:00+00:00,114.24937021252528,ABC
10403,2021-06-18 04:00:00+00:00,106.34443994657695,ABT
6485,2021-06-18 04:00:00+00:00,37.97999954223633,ACGL
5010,2021-06-18 04:00:00+00:00,275.2133521007001,ACN
8783,2021-06-18 04:00:00+00:00,569.9600219726562,ADBE
10403,2021-06-18 04:00:00+00:00,159.45901804852932,ADI
10403,2021-06-18 04:00:00+00:00,58.86597763932211,ADM
10403,2021-06-18 04:00:00+00:00,188.3816806971456,ADP
9066,2021-06-18 04:00:00+00:00,275.5199890136719,ADSK
5903,2021-06-18 04:00:00+00:00,79.24632629801116,AEE
14968,2021-06-18 04:00:00+00:00,78.51691932847626,AEP
7552,2021-06-18 04:00:00+00:00,24.27799145914293,AES
10403,2021-06-18 04:00:00+00:00,50.0982000247253,AFL
12223,2021-06-18 04:00:00+00:00,45.62796669710052,AIG
4372,2021-06-18 04:00:00+00:00,146.42592513052273,AIZ
9325,2021-06-18 04:00:00+00:00,136.0892546014035,AJG
5443,2021-06-18 04:00:00+00:00,116.4800033569336,AKAM
6879,2021-06-18 04:00:00+00:00,158.31835910199254,ALB
5128,2021-06-18 04:00:00+00:00,609.780029296875,ALGN
10403,2021-06-18 04:00:00+00:00,62.43000030517578,ALK
7062,2021-06-18 04:00:00+00:00,118.5562460986692,ALL
1908,2021-06-18 04:00:00+00:00,131.29572445561757,ALLE
10403,2021-06-18 04:00:00+00:00,132.89267171719462,AMAT
2288,2021-06-18 04:00:00+00:00,10.591680551331228,AMCR
10403,2021-06-18 04:00:00+00:00,84.27999877929688,AMD
9305,2021-06-18 04:00:00+00:00,130.37650273997482,AME
9580,2021-06-18 04:00:00+00:00,224.43051601472808,AMGN
3966,2021-06-18 04:00:00+00:00,232.42378513168995,AMP
5865,2021-06-18 04:00:00+00:00,255.3729003153516,AMT
6063,2021-06-18 04:00:00+00:00,173.99949645996094,AMZN
1771,2021-06-18 04:00:00+00:00,91.93000030517578,ANET
6291,2021-06-18 04:00:00+00:00,336.4599914550781,ANSS
10350,2021-06-18 04:00:00+00:00,228.28233735849128,AON
9507,2021-06-18 04:00:00+00:00,63.58911489765919,AOS
10615,2021-06-18 04:00:00+00:00,20.11604324259221,APA
10403,2021-06-18 04:00:00+00:00,281.90929174936934,APD
7457,2021-06-18 04:00:00+00:00,65.14645270860919,APH
2410,2021-06-18 04:00:00+00:00,148.72999572753906,APTV
6055,2021-06-18 04:00:00+00:00,172.9293652516231,ARE
9446,2021-06-18 04:00:00+00:00,94.6692096313393,ATO
6962,2021-06-18 04:00:00+00:00,92.5697598364095,ATVI
6866,2021-06-18 04:00:00+00:00,196.9775145721061,AVB
2987,2021-06-18 04:00:00+00:00,439.9252227279312,AVGO
12189,2021-06-18 04:00:00+00:00,197.89502498226287,AVY
3312,2021-06-18 04:00:00+00:00,155.8519946577712,AWK
5031,2021-06-18 04:00:00+00:00,152.0800018310547,AXON
12369,2021-06-18 04:00:00+00:00,154.76106112218875,AXP
7612,2021-06-18 04:00:00+00:00,1376.77001953125,AZO
14968,2021-06-18 04:00:00+00:00,237.7899932861328,BA
12189,2021-06-18 04:00:00+00:00,37.20617696062485,BAC
12189,2021-06-18 04:00:00+00:00,77.26426084568091,BALL
9995,2021-06-18 04:00:00+00:00,77.52899959667461,BAX
9887,2021-06-18 04:00:00+00:00,48.370211591129625,BBWI
9116,2021-06-18 04:00:00+00:00,99.49175463176424,BBY
12189,2021-06-18 04:00:00+00:00,227.0594036033216,BDX
9512,2021-06-18 04:00:00+00:00,29.124658641409354,BEN
10403,2021-06-18 04:00:00+00:00,71.39614139774947,BF-B
5000,2021-06-18 04:00:00+00:00,73.56177865385804,BG
7495,2021-06-18 04:00:00+00:00,387.1900024414063,BIIB
10416,2021-06-18 04:00:00+00:00,616.010009765625,BIO
12139,2021-06-18 04:00:00+00:00,46.01198610349012,BK
5591,2021-06-18 04:00:00+00:00,2283.090087890625,BKNG
8620,2021-06-18 04:00:00+00:00,21.920385678750137,BKR
5463,2021-06-18 04:00:00+00:00,808.1385117563457,BLK
12369,2021-06-18 04:00:00+00:00,62.39951917633535,BMY
3586,2021-06-18 04:00:00+00:00,152.71251019708944,BR
6320,2021-06-18 04:00:00+00:00,276.5,BRK-B
10174,2021-06-18 04:00:00+00:00,51.54687023507533,BRO
7325,2021-06-18 04:00:00+00:00,43.11000061035156,BSX
7012,2021-06-18 04:00:00+00:00,47.31831342634708,BWA
6040,2021-06-18 04:00:00+00:00,107.83513284964916,BXP
11212,2021-06-18 04:00:00+00:00,63.54516989306877,C
10403,2021-06-18 04:00:00+00:00,33.68534700300595,CAG
9547,2021-06-18 04:00:00+00:00,53.14553371688597,CAH
315,2021-06-18 04:00:00+00:00,44.13961622888529,CARR
14968,2021-06-18 04:00:00+00:00,197.2526529806124,CAT
7110,2021-06-18 04:00:00+00:00,152.45485885478078,CB
2772,2021-06-18 04:00:00+00:00,116.2300033569336,CBOE
4285,2021-06-18 04:00:00+00:00,86.31999969482422,CBRE
