,Date,Open,Symbol
5456,2021-07-28 04:00:00+00:00,148.3966787301698,A
3985,2021-07-28 04:00:00+00:00,21.61000061035156,AAL
4948,2021-07-28 04:00:00+00:00,203.76783267703476,AAP
10242,2021-07-28 04:00:00+00:00,143.13267586122092,AAPL
2157,2021-07-28 04:00:00+00:00,109.79930527675404,ABBV
6625,2021-07-28 04:00:00+00:00,118.3133470804313,ABC
10430,2021-07-28 04:00:00+00:00,116.26938726207032,ABT
6512,2021-07-28 04:00:00+00:00,38.66999816894531,ACGL
5037,2021-07-28 04:00:00+00:00,313.079686671652,ACN
8810,2021-07-28 04:00:00+00:00,620.989990234375,ADBE
10430,2021-07-28 04:00:00+00:00,157.51088442085623,ADI
10430,2021-07-28 04:00:00+00:00,56.30491341661517,ADM
10430,2021-07-28 04:00:00+00:00,199.2848102582572,ADP
9093,2021-07-28 04:00:00+00:00,309.4100036621094,ADSK
5930,2021-07-28 04:00:00+00:00,80.52540417893242,AEE
14995,2021-07-28 04:00:00+00:00,83.53498789652839,AEP
7579,2021-07-28 04:00:00+00:00,23.178325882896104,AES
10430,2021-07-28 04:00:00+00:00,51.39252787409669,AFL
12250,2021-07-28 04:00:00+00:00,45.36096786370857,AIG
4399,2021-07-28 04:00:00+00:00,151.70776924111817,AIZ
9352,2021-07-28 04:00:00+00:00,136.7044903454135,AJG
5470,2021-07-28 04:00:00+00:00,119.8499984741211,AKAM
6906,2021-07-28 04:00:00+00:00,187.4739144395852,ALB
5155,2021-07-28 04:00:00+00:00,624.1400146484375,ALGN
10430,2021-07-28 04:00:00+00:00,59.900001525878906,ALK
7089,2021-07-28 04:00:00+00:00,124.55885000436332,ALL
1935,2021-07-28 04:00:00+00:00,133.37220609198556,ALLE
10430,2021-07-28 04:00:00+00:00,133.26604869244093,AMAT
2315,2021-07-28 04:00:00+00:00,10.674570817438706,AMCR
10430,2021-07-28 04:00:00+00:00,93.44000244140624,AMD
9332,2021-07-28 04:00:00+00:00,135.49841647441025,AME
9607,2021-07-28 04:00:00+00:00,229.0862696487628,AMGN
3993,2021-07-28 04:00:00+00:00,243.32532955459843,AMP
5892,2021-07-28 04:00:00+00:00,272.64727470828694,AMT
6090,2021-07-28 04:00:00+00:00,181.68899536132807,AMZN
