,Date,Open,Symbol
5414,2021-05-27 04:00:00+00:00,131.7218659686949,A
3943,2021-05-27 04:00:00+00:00,24.030000686645508,AAL
4906,2021-05-27 04:00:00+00:00,178.44533308456417,AAP
10200,2021-05-27 04:00:00+00:00,124.97547074760816,AAPL
2115,2021-05-27 04:00:00+00:00,106.27165614900686,ABBV
6583,2021-05-27 04:00:00+00:00,112.46589123493708,ABC
10388,2021-05-27 04:00:00+00:00,113.11180772264323,ABT
6470,2021-05-27 04:00:00+00:00,39.47999954223633,ACGL
4995,2021-05-27 04:00:00+00:00,276.5074657015704,ACN
8768,2021-05-27 04:00:00+00:00,505.0,ADBE
10388,2021-05-27 04:00:00+00:00,157.3854924163481,ADI
10388,2021-05-27 04:00:00+00:00,64.22788396837252,ADM
10388,2021-05-27 04:00:00+00:00,186.77040772388685,ADP
9051,2021-05-27 04:00:00+00:00,290.25,ADSK
5888,2021-05-27 04:00:00+00:00,79.12626031430942,AEE
14953,2021-05-27 04:00:00+00:00,80.13985827512899,AEP
7537,2021-05-27 04:00:00+00:00,24.296949472897747,AES
10388,2021-05-27 04:00:00+00:00,54.0192584909509,AFL
12208,2021-05-27 04:00:00+00:00,49.29918503086795,AIG
4357,2021-05-27 04:00:00+00:00,152.4308516784352,AIZ
9310,2021-05-27 04:00:00+00:00,141.8537143468354,AJG
5428,2021-05-27 04:00:00+00:00,114.79000091552734,AKAM
6864,2021-05-27 04:00:00+00:00,161.46885373167788,ALB
5113,2021-05-27 04:00:00+00:00,595.0,ALGN
10388,2021-05-27 04:00:00+00:00,70.13999938964844,ALK
7047,2021-05-27 04:00:00+00:00,128.32759047721862,ALL
1893,2021-05-27 04:00:00+00:00,136.04900203332068,ALLE
10388,2021-05-27 04:00:00+00:00,133.57063980921316,AMAT
2273,2021-05-27 04:00:00+00:00,10.86798447022735,AMCR
10388,2021-05-27 04:00:00+00:00,78.11000061035156,AMD
9290,2021-05-27 04:00:00+00:00,132.6488403078746,AME
9565,2021-05-27 04:00:00+00:00,223.8029228951829,AMGN
3951,2021-05-27 04:00:00+00:00,250.18353161422291,AMP
5850,2021-05-27 04:00:00+00:00,240.25482279104168,AMT
6048,2021-05-27 04:00:00+00:00,162.8000030517578,AMZN
1756,2021-05-27 04:00:00+00:00,84.81999969482422,ANET
6276,2021-05-27 04:00:00+00:00,335.739990234375,ANSS
10335,2021-05-27 04:00:00+00:00,247.84377333474376,AON
9492,2021-05-27 04:00:00+00:00,68.04507879149729,AOS
10600,2021-05-27 04:00:00+00:00,19.864229978346923,APA
10388,2021-05-27 04:00:00+00:00,284.91298910404043,APD
7442,2021-05-27 04:00:00+00:00,65.91839819300101,APH
2395,2021-05-27 04:00:00+00:00,145.67999267578125,APTV
6040,2021-05-27 04:00:00+00:00,167.33211400968753,ARE
9431,2021-05-27 04:00:00+00:00,93.87087683588824,ATO
6947,2021-05-27 04:00:00+00:00,96.42683124297076,ATVI
6851,2021-05-27 04:00:00+00:00,192.91604054814752,AVB
2972,2021-05-27 04:00:00+00:00,433.0806910931712,AVGO
12174,2021-05-27 04:00:00+00:00,211.02324314952355,AVY
3297,2021-05-27 04:00:00+00:00,150.90877995029703,AWK
5016,2021-05-27 04:00:00+00:00,136.1199951171875,AXON
12354,2021-05-27 04:00:00+00:00,156.00927168303878,AXP
7597,2021-05-27 04:00:00+00:00,1420.6400146484375,AZO
14953,2021-05-27 04:00:00+00:00,248.1100006103516,BA
12174,2021-05-27 04:00:00+00:00,40.345893347025736,BAC
12174,2021-05-27 04:00:00+00:00,80.78916549902102,BALL
9980,2021-05-27 04:00:00+00:00,79.09365833612037,BAX
9872,2021-05-27 04:00:00+00:00,53.591800794460205,BBWI
9101,2021-05-27 04:00:00+00:00,110.89162901587784,BBY
12174,2021-05-27 04:00:00+00:00,228.7875149886916,BDX
9497,2021-05-27 04:00:00+00:00,31.019094791710177,BEN
10388,2021-05-27 04:00:00+00:00,77.59750492648291,BF-B
4985,2021-05-27 04:00:00+00:00,84.37293717652784,BG
7480,2021-05-27 04:00:00+00:00,269.1000061035156,BIIB
10401,2021-05-27 04:00:00+00:00,593.4600219726562,BIO
12124,2021-05-27 04:00:00+00:00,49.15666052512038,BK
5576,2021-05-27 04:00:00+00:00,2360.77001953125,BKNG
8605,2021-05-27 04:00:00+00:00,23.11346374715057,BKR
5448,2021-05-27 04:00:00+00:00,830.6758358762908,BLK
12354,2021-05-27 04:00:00+00:00,62.305548303430506,BMY
3571,2021-05-27 04:00:00+00:00,152.65375382530843,BR
6305,2021-05-27 04:00:00+00:00,288.57000732421875,BRK-B
10159,2021-05-27 04:00:00+00:00,51.12281868552398,BRO
7310,2021-05-27 04:00:00+00:00,42.04999923706055,BSX
6997,2021-05-27 04:00:00+00:00,49.46975460498319,BWA
6025,2021-05-27 04:00:00+00:00,106.61992295172864,BXP
11197,2021-05-27 04:00:00+00:00,72.86165572802537,C
10388,2021-05-27 04:00:00+00:00,35.311986502554575,CAG
9532,2021-05-27 04:00:00+00:00,52.81783025978318,CAH
300,2021-05-27 04:00:00+00:00,43.78984079201548,CARR
14953,2021-05-27 04:00:00+00:00,231.0433306481204,CAT
7095,2021-05-27 04:00:00+00:00,160.9263482326201,CB
2757,2021-05-27 04:00:00+00:00,110.4499969482422,CBOE
4270,2021-05-27 04:00:00+00:00,88.54000091552734,CBRE
5731,2021-05-27 04:00:00+00:00,172.95377534608593,CCI
8529,2021-05-27 04:00:00+00:00,29.56999969482422,CCL
777,2021-05-27 04:00:00+00:00,89.55000305175781,CDAY
8560,2021-05-27 04:00:00+00:00,126.66000366210938,CDNS
1993,2021-05-27 04:00:00+00:00,163.1566063511122,CDW
4115,2021-05-27 04:00:00+00:00,158.97833473105493,CE
3975,2021-05-27 04:00:00+00:00,50.6486665527288,CF
1680,2021-05-27 04:00:00+00:00,46.144134041641294,CFG
10388,2021-05-27 04:00:00+00:00,84.3728631231867,CHD
5941,2021-05-27 04:00:00+00:00,92.43511551425972,CHRW
2868,2021-05-27 04:00:00+00:00,693.8900146484375,CHTR
9873,2021-05-27 04:00:00+00:00,250.3157637270458,CI
10388,2021-05-27 04:00:00+00:00,113.28599386704693,CINF
12125,2021-05-27 04:00:00+00:00,80.41856903570344,CL
12174,2021-05-27 04:00:00+00:00,166.794360151554,CLX
10388,2021-05-27 04:00:00+00:00,71.46506886339458,CMA
10388,2021-05-27 04:00:00+00:00,54.21570628793735,CMCSA
4649,2021-05-27 04:00:00+00:00,198.92687054504376,CME
3860,2021-05-27 04:00:00+00:00,1353.8800048828125,CMG
12174,2021-05-27 04:00:00+00:00,245.1933505804696,CMI
12174,2021-05-27 04:00:00+00:00,59.39978640144295,CMS
